cha,dataset,embeddings_sims,eps,gpu,max_data,min_samples,model,n_clusters,score,sil,tags_sims,verbose,weights,embeddings_sims_mean,tags_sims_mean
85.04921698097078,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.25581512, 1: 0.4348741, 2: 0.1800077, 3: 0.056114092, 4: 0.17291607, 5: 0.15745132, 6: 0.22254708, 7: 0.20902102, 8: 0.12805216, 9: 0.21502887, 10: 0.052442443, 11: 0.19623663, 12: 0.16675901, 13: 0.35007158, 14: 0.21155325}",0.10999999999999997,1.0,500.0,5.0,"VGG16(
  (model): Sequential()
)",15.0,0.782800864527391,0.27512027398680605,"{0: 0.9871887551761225, 1: 0.9557973198585189, 2: 0.9651992814120118, 3: 0.9834410403534506, 4: 1.0, 5: 0.9999999999999992, 6: 0.9174535658772344, 7: 0.9843016863080615, 8: 0.9412107916650054, 9: 0.9892694357519122, 10: 0.9999999999999998, 11: 1.0, 12: 0.9426187645540526, 13: 0.9762633202235191, 14: 1.0000000000000002}",0.0,"(0.0, 0.0, 1.0)",0.20059271156787872,0.9761829307453259
85.04921698097078,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.25581512, 1: 0.4348741, 2: 0.1800077, 3: 0.056114092, 4: 0.17291607, 5: 0.15745132, 6: 0.22254708, 7: 0.20902102, 8: 0.12805216, 9: 0.21502887, 10: 0.052442443, 11: 0.19623663, 12: 0.16675901, 13: 0.35007158, 14: 0.21155325}",0.10999999999999997,1.0,500.0,6.0,"VGG16(
  (model): Sequential()
)",15.0,0.782800864527391,0.27512027398680605,"{0: 0.9871887551761225, 1: 0.9557973198585189, 2: 0.9651992814120118, 3: 0.9834410403534506, 4: 1.0, 5: 0.9999999999999992, 6: 0.9174535658772344, 7: 0.9843016863080615, 8: 0.9412107916650054, 9: 0.9892694357519122, 10: 0.9999999999999998, 11: 1.0, 12: 0.9426187645540526, 13: 0.9762633202235191, 14: 1.0000000000000002}",0.0,"(0.0, 0.0, 1.0)",0.20059271156787872,0.9761829307453259
89.07309008904896,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.25581512, 1: 0.4348741, 2: 0.056114092, 3: 0.17291607, 4: 0.15745132, 5: 0.22254708, 6: 0.20902102, 7: 0.12805216, 8: 0.21502887, 9: 0.052442443, 10: 0.19623663, 11: 0.16675901, 12: 0.35007158, 13: 0.21155325}",0.10999999999999997,1.0,500.0,7.0,"VGG16(
  (model): Sequential()
)",14.0,0.7777391777180316,0.2642994443539696,"{0: 0.9871887551761225, 1: 0.9557973198585189, 2: 0.9834410403534506, 3: 1.0, 4: 0.9999999999999992, 5: 0.9174535658772344, 6: 0.9843016863080615, 7: 0.9412107916650054, 8: 0.9892694357519122, 9: 0.9999999999999998, 10: 1.0, 11: 0.9426187645540526, 12: 0.9762633202235191, 13: 1.0000000000000002}",0.0,"(0.0, 0.0, 1.0)",0.20206306874752045,0.976967477126277
90.33729109284681,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.25581512, 1: 0.4348741, 2: 0.056114092, 3: 0.17291607, 4: 0.15745132, 5: 0.20902102, 6: 0.12805216, 7: 0.21502887, 8: 0.052442443, 9: 0.16675901, 10: 0.35007158}",0.10999999999999997,1.0,500.0,8.0,"VGG16(
  (model): Sequential()
)",11.0,0.7585995198298715,0.2177480340070424,"{0: 0.9871887551761225, 1: 0.9557973198585189, 2: 0.9834410403534506, 3: 1.0, 4: 0.9999999999999992, 5: 0.9843016863080615, 6: 0.9412107916650054, 7: 0.9892694357519122, 8: 0.9999999999999998, 9: 0.9426187645540526, 10: 0.9762633202235191}",0.0,"(0.0, 0.0, 1.0)",0.19986778497695923,0.9781901012627856
94.46442620486754,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.25581512, 1: 0.4348741, 2: 0.056114092, 3: 0.17291607, 4: 0.20902102, 5: 0.12805216, 6: 0.21502887, 7: 0.052442443, 8: 0.16675901, 9: 0.35007158}",0.10999999999999997,1.0,500.0,9.0,"VGG16(
  (model): Sequential()
)",10.0,0.7585995198298715,0.2119955408222238,"{0: 0.9871887551761225, 1: 0.9557973198585189, 2: 0.9834410403534506, 3: 1.0, 4: 0.9843016863080615, 5: 0.9412107916650054, 6: 0.9892694357519122, 7: 0.9999999999999998, 8: 0.9426187645540526, 9: 0.9762633202235191}",0.0,"(0.0, 0.0, 1.0)",0.20410946011543274,0.9760091113890642
66.08868881452584,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.77183944, 1: 0.25581512, 2: 0.4348741, 3: 0.5961225, 4: 0.1800077, 5: 0.7680365, 6: 0.056114092, 7: 0.43746156, 8: 0.363601, 9: 0.373675, 10: 0.17291607, 11: 0.15745132, 12: 0.79181004, 13: 0.15146928, 14: 0.22254708, 15: 0.20902102, 16: 0.24389316, 17: 0.12805216, 18: 0.21502887, 19: 0.052442443, 20: 0.2828287, 21: 0.19623663, 22: 0.5089067, 23: 0.3886202, 24: 0.17142333, 25: 0.915701, 26: 0.46523327, 27: 0.66352105, 28: 0.35007158, 29: 0.49498457, 30: 0.6286226, 31: 0.5735309, 32: 0.5607978, 33: 0.21155325, 34: 0.60219675, 35: 0.8459673, 36: 0.7771212, 37: 0.6607181, 38: 0.34777424, 39: 0.65640396, 40: 0.26671046, 41: 0.5866457, 42: 0.5492736, 43: 0.63518417, 44: 0.7331654, 45: 0.5830965}",0.12999999999999998,1.0,500.0,2.0,"VGG16(
  (model): Sequential()
)",46.0,0.7976263871763255,0.41406870247426936,"{0: 0.9778629012407101, 1: 0.9871887551761225, 2: 0.9557973198585189, 3: 0.9999999999999997, 4: 0.9651992814120118, 5: 0.9527705877969994, 6: 0.9834410403534506, 7: 0.9999999999999991, 8: 0.9846279716708131, 9: 0.9030929678279335, 10: 1.0, 11: 0.9999999999999992, 12: 0.9450303749614125, 13: 0.9248821749762043, 14: 0.9174535658772344, 15: 0.9843016863080615, 16: 0.9999999999999997, 17: 0.9412107916650054, 18: 0.9892694357519122, 19: 0.9999999999999998, 20: 0.9999999999999993, 21: 1.0, 22: 1.0000000000000004, 23: 1.0000000000000004, 24: 0.9323930022087915, 25: 0.9999999999999992, 26: 0.9999999999999994, 27: 0.9999999999999992, 28: 0.9762633202235191, 29: 0.9363788206585928, 30: 0.9999999999999998, 31: 0.9999999999999989, 32: 0.9305070997566314, 33: 1.0000000000000002, 34: 1.0, 35: 0.9311641947940912, 36: 0.990855732203795, 37: 1.0, 38: 0.961854796581328, 39: 0.9382886668659958, 40: 0.9501587802111053, 41: 0.9999999999999997, 42: 0.9298874733881415, 43: 0.9609640296293884, 44: 0.9999999999999991, 45: 0.977489265339844}",0.0,"(0.0, 0.0, 1.0)",0.43996670842170715,0.9745290007986437
82.06521453626927,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.25581512, 1: 0.4348741, 2: 0.1800077, 3: 0.056114092, 4: 0.363601, 5: 0.17291607, 6: 0.15745132, 7: 0.15146928, 8: 0.22254708, 9: 0.20902102, 10: 0.24389316, 11: 0.12805216, 12: 0.21502887, 13: 0.052442443, 14: 0.2828287, 15: 0.19623663, 16: 0.3886202, 17: 0.17142333, 18: 0.915701, 19: 0.46523327, 20: 0.35007158, 21: 0.49498457, 22: 0.21155325, 23: 0.60219675, 24: 0.34777424, 25: 0.373675}",0.12999999999999998,1.0,500.0,3.0,"VGG16(
  (model): Sequential()
)",26.0,0.7911012962015076,0.34397527530775723,"{0: 0.9871887551761225, 1: 0.9557973198585189, 2: 0.9651992814120118, 3: 0.9834410403534506, 4: 0.9846279716708131, 5: 1.0, 6: 0.9999999999999992, 7: 0.9248821749762043, 8: 0.9174535658772344, 9: 0.9843016863080615, 10: 0.9999999999999997, 11: 0.9412107916650054, 12: 0.9892694357519122, 13: 0.9999999999999998, 14: 0.9999999999999993, 15: 1.0, 16: 1.0000000000000004, 17: 0.9323930022087915, 18: 0.9999999999999992, 19: 0.9999999999999994, 20: 0.9762633202235191, 21: 0.9363788206585928, 22: 1.0000000000000002, 23: 1.0, 24: 0.961854796581328, 25: 0.9030929678279335}",0.0,"(0.0, 0.0, 1.0)",0.29398199915885925,0.9747444204057499
91.93758865951865,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.25581512, 1: 0.4348741, 2: 0.1800077, 3: 0.056114092, 4: 0.17291607, 5: 0.15745132, 6: 0.15146928, 7: 0.22254708, 8: 0.20902102, 9: 0.24389316, 10: 0.12805216, 11: 0.21502887, 12: 0.052442443, 13: 0.2828287, 14: 0.19623663, 15: 0.3886202, 16: 0.17142333, 17: 0.915701, 18: 0.35007158, 19: 0.21155325, 20: 0.60219675}",0.12999999999999998,1.0,500.0,4.0,"VGG16(
  (model): Sequential()
)",21.0,0.7894543158514524,0.3417926991945755,"{0: 0.9871887551761225, 1: 0.9557973198585189, 2: 0.9651992814120118, 3: 0.9834410403534506, 4: 1.0, 5: 0.9999999999999992, 6: 0.9248821749762043, 7: 0.9174535658772344, 8: 0.9843016863080615, 9: 0.9999999999999997, 10: 0.9412107916650054, 11: 0.9892694357519122, 12: 0.9999999999999998, 13: 0.9999999999999993, 14: 1.0, 15: 1.0000000000000004, 16: 0.9323930022087915, 17: 0.9999999999999992, 18: 0.9762633202235191, 19: 1.0000000000000002, 20: 1.0}",0.0,"(0.0, 0.0, 1.0)",0.26658397912979126,0.9789238273243254
95.21649024527674,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.25581512, 1: 0.4348741, 2: 0.1800077, 3: 0.056114092, 4: 0.17291607, 5: 0.15745132, 6: 0.15146928, 7: 0.22254708, 8: 0.20902102, 9: 0.12805216, 10: 0.21502887, 11: 0.052442443, 12: 0.19623663, 13: 0.17142333, 14: 0.35007158, 15: 0.21155325}",0.12999999999999998,1.0,500.0,5.0,"VGG16(
  (model): Sequential()
)",16.0,0.7844742492709035,0.29648568295967925,"{0: 0.9871887551761225, 1: 0.9557973198585189, 2: 0.9651992814120118, 3: 0.9834410403534506, 4: 1.0, 5: 0.9999999999999992, 6: 0.9248821749762043, 7: 0.9174535658772344, 8: 0.9843016863080615, 9: 0.9412107916650054, 10: 0.9892694357519122, 11: 0.9999999999999998, 12: 1.0, 13: 0.9323930022087915, 14: 0.9762633202235191, 15: 1.0000000000000002}",0.0,"(0.0, 0.0, 1.0)",0.1978140026330948,0.9723375233631769
95.21649024527674,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.25581512, 1: 0.4348741, 2: 0.1800077, 3: 0.056114092, 4: 0.17291607, 5: 0.15745132, 6: 0.15146928, 7: 0.22254708, 8: 0.20902102, 9: 0.12805216, 10: 0.21502887, 11: 0.052442443, 12: 0.19623663, 13: 0.17142333, 14: 0.35007158, 15: 0.21155325}",0.12999999999999998,1.0,500.0,6.0,"VGG16(
  (model): Sequential()
)",16.0,0.7844742492709035,0.29648568295967925,"{0: 0.9871887551761225, 1: 0.9557973198585189, 2: 0.9651992814120118, 3: 0.9834410403534506, 4: 1.0, 5: 0.9999999999999992, 6: 0.9248821749762043, 7: 0.9174535658772344, 8: 0.9843016863080615, 9: 0.9412107916650054, 10: 0.9892694357519122, 11: 0.9999999999999998, 12: 1.0, 13: 0.9323930022087915, 14: 0.9762633202235191, 15: 1.0000000000000002}",0.0,"(0.0, 0.0, 1.0)",0.1978140026330948,0.9723375233631769
99.10606585579585,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.25581512, 1: 0.4348741, 2: 0.056114092, 3: 0.17291607, 4: 0.15745132, 5: 0.15146928, 6: 0.22254708, 7: 0.20902102, 8: 0.12805216, 9: 0.21502887, 10: 0.052442443, 11: 0.19623663, 12: 0.17142333, 13: 0.35007158, 14: 0.21155325}",0.12999999999999998,1.0,500.0,7.0,"VGG16(
  (model): Sequential()
)",15.0,0.7794334375826758,0.2856867518547319,"{0: 0.9871887551761225, 1: 0.9557973198585189, 2: 0.9834410403534506, 3: 1.0, 4: 0.9999999999999992, 5: 0.9248821749762043, 6: 0.9174535658772344, 7: 0.9843016863080615, 8: 0.9412107916650054, 9: 0.9892694357519122, 10: 0.9999999999999998, 11: 1.0, 12: 0.9323930022087915, 13: 0.9762633202235191, 14: 1.0000000000000002}",0.0,"(0.0, 0.0, 1.0)",0.19900110363960266,0.9728134061599214
91.73918053778078,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.25581512, 1: 0.4348741, 2: 0.056114092, 3: 0.17291607, 4: 0.15745132, 5: 0.20902102, 6: 0.12805216, 7: 0.21502887, 8: 0.052442443, 9: 0.17142333, 10: 0.35007158}",0.12999999999999998,1.0,500.0,8.0,"VGG16(
  (model): Sequential()
)",11.0,0.7585995198298715,0.22100995583920807,"{0: 0.9871887551761225, 1: 0.9557973198585189, 2: 0.9834410403534506, 3: 1.0, 4: 0.9999999999999992, 5: 0.9843016863080615, 6: 0.9412107916650054, 7: 0.9892694357519122, 8: 0.9999999999999998, 9: 0.9323930022087915, 10: 0.9762633202235191}",0.0,"(0.0, 0.0, 1.0)",0.20029182732105255,0.9772604865041256
95.90690068105869,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.25581512, 1: 0.4348741, 2: 0.056114092, 3: 0.17291607, 4: 0.20902102, 5: 0.12805216, 6: 0.21502887, 7: 0.052442443, 8: 0.17142333, 9: 0.35007158}",0.12999999999999998,1.0,500.0,9.0,"VGG16(
  (model): Sequential()
)",10.0,0.7585995198298715,0.2152602821363406,"{0: 0.9871887551761225, 1: 0.9557973198585189, 2: 0.9834410403534506, 3: 1.0, 4: 0.9843016863080615, 5: 0.9412107916650054, 6: 0.9892694357519122, 7: 0.9999999999999998, 8: 0.9323930022087915, 9: 0.9762633202235191}",0.0,"(0.0, 0.0, 1.0)",0.20457586646080017,0.9749865351545381
69.27385077985231,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.77183944, 1: 0.25581512, 2: 0.4348741, 3: 0.5961225, 4: 0.1800077, 5: 0.56752765, 6: 0.056114092, 7: 0.43746156, 8: 0.363601, 9: 0.19275787, 10: 0.13657637, 11: 0.15745132, 12: 0.21618414, 13: 0.22254708, 14: 0.20902102, 15: 0.24389316, 16: 0.12805216, 17: 0.21502887, 18: 0.40710136, 19: 0.052442443, 20: 0.2828287, 21: 0.19623663, 22: 0.5089067, 23: 0.3886202, 24: 0.14254685, 25: 0.915701, 26: 0.45545375, 27: 0.46523327, 28: 0.66352105, 29: 0.35007158, 30: 0.49498457, 31: 0.6286226, 32: 0.5607978, 33: 0.21155325, 34: 0.60219675, 35: 0.8459673, 36: 0.7771212, 37: 0.6607181, 38: 0.50243425, 39: 0.6424198, 40: 0.26671046, 41: 0.5866457, 42: 0.63518417, 43: 0.7331654, 44: 0.5830965, 45: 0.8084498}",0.15,1.0,500.0,2.0,"VGG16(
  (model): Sequential()
)",46.0,0.7992423664718112,0.42191729413887347,"{0: 0.9778629012407101, 1: 0.9871887551761225, 2: 0.9557973198585189, 3: 0.9999999999999997, 4: 0.9651992814120118, 5: 0.8986558048881889, 6: 0.9834410403534506, 7: 0.9999999999999991, 8: 0.9846279716708131, 9: 0.7981113811183977, 10: 0.8899754731088265, 11: 0.9999999999999992, 12: 0.8813620939722527, 13: 0.9174535658772344, 14: 0.9843016863080615, 15: 0.9999999999999997, 16: 0.9412107916650054, 17: 0.9892694357519122, 18: 0.8677357536678063, 19: 0.9999999999999998, 20: 0.9999999999999993, 21: 1.0, 22: 1.0000000000000004, 23: 1.0000000000000004, 24: 0.9136831321825328, 25: 0.9999999999999992, 26: 0.9131648725844597, 27: 0.9999999999999994, 28: 0.9999999999999992, 29: 0.9762633202235191, 30: 0.9363788206585928, 31: 0.9999999999999998, 32: 0.9305070997566314, 33: 1.0000000000000002, 34: 1.0, 35: 0.9311641947940912, 36: 0.990855732203795, 37: 1.0, 38: 0.9178877215036273, 39: 0.9144229313496522, 40: 0.9501587802111053, 41: 0.9999999999999997, 42: 0.9609640296293884, 43: 0.9999999999999991, 44: 0.977489265339844, 45: 0.9126293207457659}",0.0,"(0.0, 0.0, 1.0)",0.4294262230396271,0.9619078799402676
91.5773690749997,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.25581512, 1: 0.4348741, 2: 0.1800077, 3: 0.056114092, 4: 0.363601, 5: 0.19275787, 6: 0.13657637, 7: 0.15745132, 8: 0.22254708, 9: 0.20902102, 10: 0.24389316, 11: 0.12805216, 12: 0.21502887, 13: 0.052442443, 14: 0.2828287, 15: 0.19623663, 16: 0.3886202, 17: 0.14254685, 18: 0.915701, 19: 0.46523327, 20: 0.35007158, 21: 0.49498457, 22: 0.21155325, 23: 0.60219675, 24: 0.56752765, 25: 0.40710136, 26: 0.21618414}",0.15,1.0,500.0,3.0,"VGG16(
  (model): Sequential()
)",27.0,0.7927419079777619,0.3585040600211332,"{0: 0.9871887551761225, 1: 0.9557973198585189, 2: 0.9651992814120118, 3: 0.9834410403534506, 4: 0.9846279716708131, 5: 0.7981113811183977, 6: 0.8899754731088265, 7: 0.9999999999999992, 8: 0.9174535658772344, 9: 0.9843016863080615, 10: 0.9999999999999997, 11: 0.9412107916650054, 12: 0.9892694357519122, 13: 0.9999999999999998, 14: 0.9999999999999993, 15: 1.0, 16: 1.0000000000000004, 17: 0.9136831321825328, 18: 0.9999999999999992, 19: 0.9999999999999994, 20: 0.9762633202235191, 21: 0.9363788206585928, 22: 1.0000000000000002, 23: 1.0, 24: 0.8986558048881889, 25: 0.8677357536678063, 26: 0.8813620939722527}",0.0,"(0.0, 0.0, 1.0)",0.29959142208099365,0.9581724306627128
101.57783526177424,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.25581512, 1: 0.4348741, 2: 0.1800077, 3: 0.056114092, 4: 0.19702627, 5: 0.13657637, 6: 0.15745132, 7: 0.22254708, 8: 0.20902102, 9: 0.24389316, 10: 0.12805216, 11: 0.21502887, 12: 0.052442443, 13: 0.2828287, 14: 0.19623663, 15: 0.3886202, 16: 0.14254685, 17: 0.915701, 18: 0.35007158, 19: 0.21155325, 20: 0.60219675}",0.15,1.0,500.0,4.0,"VGG16(
  (model): Sequential()
)",21.0,0.7894543158514524,0.3352293830653506,"{0: 0.9871887551761225, 1: 0.9557973198585189, 2: 0.9651992814120118, 3: 0.9834410403534506, 4: 0.8083932349193268, 5: 0.8899754731088265, 6: 0.9999999999999992, 7: 0.9174535658772344, 8: 0.9843016863080615, 9: 0.9999999999999997, 10: 0.9412107916650054, 11: 0.9892694357519122, 12: 0.9999999999999998, 13: 0.9999999999999993, 14: 1.0, 15: 1.0000000000000004, 16: 0.9136831321825328, 17: 0.9999999999999992, 18: 0.9762633202235191, 19: 1.0000000000000002, 20: 1.0}",0.0,"(0.0, 0.0, 1.0)",0.265647828578949,0.967246525563644
102.45672284859272,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.25581512, 1: 0.4348741, 2: 0.1800077, 3: 0.056114092, 4: 0.21866256, 5: 0.13657637, 6: 0.15745132, 7: 0.22254708, 8: 0.20902102, 9: 0.12805216, 10: 0.21502887, 11: 0.052442443, 12: 0.19623663, 13: 0.14254685, 14: 0.35007158, 15: 0.21155325}",0.15,1.0,500.0,5.0,"VGG16(
  (model): Sequential()
)",16.0,0.7844742492709035,0.28750999069875616,"{0: 0.9871887551761225, 1: 0.9557973198585189, 2: 0.9651992814120118, 3: 0.9834410403534506, 4: 0.8350012100653353, 5: 0.8899754731088265, 6: 0.9999999999999992, 7: 0.9174535658772344, 8: 0.9843016863080615, 9: 0.9412107916650054, 10: 0.9892694357519122, 11: 0.9999999999999998, 12: 1.0, 13: 0.9136831321825328, 14: 0.9762633202235191, 15: 1.0000000000000002}",0.0,"(0.0, 0.0, 1.0)",0.19793757796287537,0.9586740632489081
105.84345650259984,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.25581512, 1: 0.4348741, 2: 0.1800077, 3: 0.056114092, 4: 0.13657637, 5: 0.15745132, 6: 0.22254708, 7: 0.20902102, 8: 0.12805216, 9: 0.21502887, 10: 0.052442443, 11: 0.19623663, 12: 0.14254685, 13: 0.35007158, 14: 0.21155325}",0.15,1.0,500.0,6.0,"VGG16(
  (model): Sequential()
)",15.0,0.7844742492709035,0.2982630548003598,"{0: 0.9871887551761225, 1: 0.9557973198585189, 2: 0.9651992814120118, 3: 0.9834410403534506, 4: 0.8899754731088265, 5: 0.9999999999999992, 6: 0.9174535658772344, 7: 0.9843016863080615, 8: 0.9412107916650054, 9: 0.9892694357519122, 10: 0.9999999999999998, 11: 1.0, 12: 0.9136831321825328, 13: 0.9762633202235191, 14: 1.0000000000000002}",0.0,"(0.0, 0.0, 1.0)",0.19655591249465942,0.966918920127813
110.61177949206358,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.25581512, 1: 0.4348741, 2: 0.056114092, 3: 0.13657637, 4: 0.15745132, 5: 0.22254708, 6: 0.20902102, 7: 0.12805216, 8: 0.21502887, 9: 0.052442443, 10: 0.19623663, 11: 0.14254685, 12: 0.35007158, 13: 0.21155325}",0.15,1.0,500.0,7.0,"VGG16(
  (model): Sequential()
)",14.0,0.7794334375826758,0.28746819051011757,"{0: 0.9871887551761225, 1: 0.9557973198585189, 2: 0.9834410403534506, 3: 0.8899754731088265, 4: 0.9999999999999992, 5: 0.9174535658772344, 6: 0.9843016863080615, 7: 0.9412107916650054, 8: 0.9892694357519122, 9: 0.9999999999999998, 10: 1.0, 11: 0.9136831321825328, 12: 0.9762633202235191, 13: 1.0000000000000002}",0.0,"(0.0, 0.0, 1.0)",0.1977379322052002,0.9670417514646559
109.65544965755585,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.25581512, 1: 0.4348741, 2: 0.056114092, 3: 0.13657637, 4: 0.15745132, 5: 0.20902102, 6: 0.12805216, 7: 0.21502887, 8: 0.052442443, 9: 0.14254685, 10: 0.35007158}",0.15,1.0,500.0,8.0,"VGG16(
  (model): Sequential()
)",11.0,0.760380200547431,0.24537520992494888,"{0: 0.9871887551761225, 1: 0.9557973198585189, 2: 0.9834410403534506, 3: 0.8899754731088265, 4: 0.9999999999999992, 5: 0.9843016863080615, 6: 0.9412107916650054, 7: 0.9892694357519122, 8: 0.9999999999999998, 9: 0.9136831321825328, 10: 0.9762633202235191}",0.0,"(0.0, 0.0, 1.0)",0.19436310231685638,0.9655573595116316
112.90994591300124,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.25581512, 1: 0.4348741, 2: 0.056114092, 3: 0.13730812, 4: 0.20902102, 5: 0.12805216, 6: 0.21502887, 7: 0.052442443, 8: 0.14254685, 9: 0.35007158}",0.15,1.0,500.0,9.0,"VGG16(
  (model): Sequential()
)",10.0,0.760380200547431,0.23857632701241271,"{0: 0.9871887551761225, 1: 0.9557973198585189, 2: 0.9834410403534506, 3: 0.9097156182341322, 4: 0.9843016863080615, 5: 0.9412107916650054, 6: 0.9892694357519122, 7: 0.9999999999999998, 8: 0.9136831321825328, 9: 0.9762633202235191}",0.0,"(0.0, 0.0, 1.0)",0.19812743365764618,0.9640871099753255
74.23696111593893,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.77183944, 1: 0.25581512, 2: 0.4348741, 3: 0.5961225, 4: 0.1800077, 5: 0.56752765, 6: 0.056114092, 7: 0.43746156, 8: 0.363601, 9: 0.19275787, 10: 0.13657637, 11: 0.14220129, 12: 0.21618414, 13: 0.91240937, 14: 0.09031568, 15: 0.20902102, 16: 0.24389316, 17: 0.12805216, 18: 0.21510419, 19: 0.40710136, 20: 0.052442443, 21: 0.2828287, 22: 0.19623663, 23: 0.5089067, 24: 0.3886202, 25: 0.915701, 26: 0.45545375, 27: 0.46523327, 28: 0.35007158, 29: 0.49498457, 30: 0.6286226, 31: 0.5607978, 32: 0.21155325, 33: 0.7771212, 34: 0.6607181, 35: 0.4035798, 36: 0.6424198, 37: 0.1786236, 38: 0.7517934, 39: 0.5866457, 40: 0.63518417, 41: 0.7331654, 42: 0.5830965, 43: 0.13199954, 44: 0.8084498}",0.16999999999999998,1.0,500.0,2.0,"VGG16(
  (model): Sequential()
)",45.0,0.8024565169611059,0.4345207969189563,"{0: 0.9778629012407101, 1: 0.9871887551761225, 2: 0.9557973198585189, 3: 0.9999999999999997, 4: 0.9651992814120118, 5: 0.8986558048881889, 6: 0.9834410403534506, 7: 0.9999999999999991, 8: 0.9846279716708131, 9: 0.7981113811183977, 10: 0.8899754731088265, 11: 0.9634434115170457, 12: 0.8813620939722527, 13: 0.9025327448083074, 14: 0.8031078087933302, 15: 0.9843016863080615, 16: 0.9999999999999997, 17: 0.9412107916650054, 18: 0.9603140987657587, 19: 0.8677357536678063, 20: 0.9999999999999998, 21: 0.9999999999999993, 22: 1.0, 23: 1.0000000000000004, 24: 1.0000000000000004, 25: 0.9999999999999992, 26: 0.9131648725844597, 27: 0.9999999999999994, 28: 0.9762633202235191, 29: 0.9363788206585928, 30: 0.9999999999999998, 31: 0.9305070997566314, 32: 1.0000000000000002, 33: 0.990855732203795, 34: 1.0, 35: 0.8644041650486134, 36: 0.9144229313496522, 37: 0.8861695984144226, 38: 0.9061080938381906, 39: 0.9999999999999997, 40: 0.9609640296293884, 41: 0.9999999999999991, 42: 0.977489265339844, 43: 0.9063379482545995, 44: 0.9126293207457659}",0.0,"(0.0, 0.0, 1.0)",0.42136064171791077,0.9515680781416018
108.0033022863962,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.25581512, 1: 0.4348741, 2: 0.1800077, 3: 0.56752765, 4: 0.056114092, 5: 0.363601, 6: 0.19275787, 7: 0.13657637, 8: 0.14220129, 9: 0.09031568, 10: 0.20902102, 11: 0.24389316, 12: 0.12805216, 13: 0.21510419, 14: 0.052442443, 15: 0.2828287, 16: 0.19623663, 17: 0.3886202, 18: 0.915701, 19: 0.46523327, 20: 0.35007158, 21: 0.49498457, 22: 0.21155325, 23: 0.4035798, 24: 0.1786236, 25: 0.40710136, 26: 0.21618414}",0.16999999999999998,1.0,500.0,3.0,"VGG16(
  (model): Sequential()
)",27.0,0.7960043706831901,0.39134675886937453,"{0: 0.9871887551761225, 1: 0.9557973198585189, 2: 0.9651992814120118, 3: 0.8986558048881889, 4: 0.9834410403534506, 5: 0.9846279716708131, 6: 0.7981113811183977, 7: 0.8899754731088265, 8: 0.9634434115170457, 9: 0.8031078087933302, 10: 0.9843016863080615, 11: 0.9999999999999997, 12: 0.9412107916650054, 13: 0.9603140987657587, 14: 0.9999999999999998, 15: 0.9999999999999993, 16: 1.0, 17: 1.0000000000000004, 18: 0.9999999999999992, 19: 0.9999999999999994, 20: 0.9762633202235191, 21: 0.9363788206585928, 22: 1.0000000000000002, 23: 0.8644041650486134, 24: 0.8861695984144226, 25: 0.8677357536678063, 26: 0.8813620939722527}",0.0,"(0.0, 0.0, 1.0)",0.28811192512512207,0.9454699472822495
